-1.031161858527053443e+00,2.704553016982896296e-01,1.096670147577540222e+00,5.096962974295891069e-01,-1.946799629791031716e-01,-9.814513988130366684e-01,-9.316370498782570175e-01,1.462248641966550078e-01
-2.640305641879809873e-01,4.963570302842168491e-01,9.483640073957111394e-01,-8.684439013944500463e-01,-4.621814433464321858e-02,-6.127294406344807598e-02,-8.659996372950442556e-01,-8.543010068915626309e-01
-3.685521347701329331e-01,-2.026102522387815519e+00,-2.238692052335031768e+00,-3.728110208846597828e+00,1.656235626016456131e+00,-1.645734592411264519e+00,-2.084600731757728642e+00,-2.686836317183720624e+00
-1.134181091842695999e+00,1.727081461776889482e+00,9.805952584386034010e-01,4.912770787342282119e-01,3.066746857048593400e-01,-1.779199554317145493e+00,-1.021183761351505348e+00,-4.169581198450579285e-01
5.094817454537458046e-01,1.579760454928094138e+00,1.354254489473787348e+00,-2.150661325261600698e+00,1.416747436247191461e+00,-2.276642900410191128e+00,-1.389758158398675558e+00,3.063351414985451715e+00
-5.077145425816260715e-01,-2.020025284687442024e+00,-2.841393726734380731e+00,-3.005299260752851698e+00,-4.576835493760828544e-01,1.497862172917950652e+00,6.412551739640716397e-02,-3.672570813302766246e-01
8.372773191761376799e-01,-3.082008765195586530e+00,-2.127803382339275462e+00,-2.094367681447760088e+00,-1.070407746162490126e+00,8.254468965217058862e-01,1.017638700334113411e+00,8.919144316366343084e-01
-4.853859614198022809e-01,1.206065636518310225e+00,4.725724939213976072e-01,-7.734271627623154899e-01,1.295797181296774792e+00,-5.686308322490448569e-02,3.159865489051931320e+00,-1.214537392029085616e+00
-7.970369301814362872e-01,-3.493270002413789155e-01,-5.460603521262996640e-01,-3.516569909819949880e-01,-8.032702889564732329e-01,4.642614934486651856e-01,6.593070215793380706e-01,-1.957388407097193292e-02
-1.107495902892041029e+00,1.602207346525676535e+00,1.339640876411491321e+00,6.254476094669685349e-01,1.570944453105122873e+00,9.531307911287357770e-01,-3.195318372626773651e-02,-7.281549579862365285e-01
9.299161692888440189e-01,-2.421636946169591909e-01,6.228346792258148135e-01,8.163108163132237749e-02,3.517867423008960159e-01,5.645621587297551258e-01,1.024698895981501767e-01,-2.882538071169795657e-01
-1.016590952869343090e+00,-2.132972647611031114e+00,-1.726710951748736900e+00,3.653775657848136738e-01,-2.691417099251641076e+00,-2.115376684938776286e+00,-1.776550714209537696e-01,5.821178405403154565e-01
3.606067564355420196e-01,-2.138684699302328518e+00,-2.389550243758295167e+00,-9.827969248696916127e-01,-7.884214247733021264e-01,9.904564495445126182e-01,1.443827206967567278e+00,-4.789979752349315251e-02
-7.486486158744803943e-01,-6.632601105712467859e-01,1.119042354979295828e+00,-2.959900078301587190e-01,-8.053139553408449336e-01,1.175845258310741909e-01,4.773808939274226670e-01,-1.142659275885876458e+00
-3.077984926557955636e-01,-1.000679587604646592e+00,-5.998743999128658411e-01,-2.801754748455148825e+00,-6.575130602279817271e-01,1.046280816562780602e+00,1.066285542976687983e+00,2.464000211546688579e+00
-6.664584995692521829e-01,1.010890811071990081e+00,1.459625068886185595e+00,-6.619108454829435439e-01,2.537990930452737270e+00,-2.369619298209088842e-01,3.234922749429413602e-01,1.296041004144758979e+00
-7.349974254441975496e-01,-6.002092389023646613e-01,-5.882385689728749645e-01,7.811727225009501563e-02,-3.155466583870625730e+00,9.050699617938148256e-01,1.232741035826567577e+00,-3.891550576065712974e+00
-1.591048435485605539e-01,2.215669632785487730e-01,7.911622860587083084e-01,-9.575612119327856497e-01,-3.386953427567489516e-01,5.316837832628626415e-02,-4.024822102844297866e+00,1.846872021151037657e+00
-1.832412051986063994e-01,-8.830490920421358858e-01,-9.819101569506988314e-01,4.494567204302277186e-02,3.111824433872516504e-01,3.859637023614477247e-01,2.243620322493572808e-02,9.376483225844168823e-01
2.769407043194146989e-01,-7.158426938236834847e-01,-7.179615922915066895e-01,-1.536947195131634469e+00,2.488689450300551054e-01,-8.438193697679096106e-01,-1.053405142162431973e+00,-4.473147454498366954e-02
-1.249227474770878255e+00,4.459140701083822433e-01,-1.396339074870518032e-02,7.665335193514913881e-01,1.024152502940018028e+00,-7.738663310653539629e-01,1.381762268904446644e+00,-2.164287062045189725e+00
-1.444003678743293884e-01,1.727213164325344108e+00,1.562349102053698591e+00,1.354032142331988986e+00,2.568022790583424086e+00,8.244648920165486006e-01,-2.197213076935265352e+00,1.145196471337531108e+00
-1.731688384378286816e-01,1.900335452476852982e+00,1.934290606860756823e+00,3.901735738190919012e-01,1.118176079472332107e+00,-4.971218516166328594e-01,8.838736274561118655e-01,-1.225708046904475657e+00
-8.426223037099203061e-01,5.042365155247603703e-02,-8.301988027521769453e-01,6.865287543660509861e-01,2.993350335829677022e-01,-8.459992857173785907e-01,5.676418513338544747e-01,6.588514624838426315e-01
2.485789759212952144e-01,-3.138783819465699731e-01,4.475757712999738902e-01,1.026289854815980229e+00,-9.635181990994977630e-01,-8.733308061786377863e-01,5.060468267273586784e-01,-6.652600985733029271e-01
-2.741615395258327759e-01,2.531396208997982455e-02,-8.883562949225205507e-01,-4.479472790617640143e-01,-7.718132405010347252e-01,-6.667109968864681768e-02,1.740927734323078901e-01,-2.319519982562359139e-01
-8.926294240543696246e-01,-7.371276583896011481e-01,-8.699779097618217660e-01,2.685750009666842963e-01,-7.659265765919172075e-01,5.138585300311825366e-01,-1.660857677820493095e+00,-1.499215272590728620e+00
4.923833124636067260e-01,-1.470710822147901053e+00,-9.017712232738542832e-01,-6.899978388417922215e-01,2.918182814327578978e+00,9.265666984988067956e-01,-7.749242130312448129e-01,-3.342689597733875750e+00
-4.921657110578365746e-01,-4.241438747746971716e-01,7.275032873074903372e-02,-5.109376045979021619e-01,1.055550967453388500e+00,-6.548793580936639325e-01,-4.287666647868277475e-02,-7.685858724463042746e-01
-2.149137276596777280e-01,-1.264528748579602402e+00,-1.124208147164869276e+00,-9.913704292848961597e-01,-9.707663105977749896e-02,8.687557546445833223e-01,2.334987066258014998e+00,1.753759377311479684e+00
6.502390026242469423e-01,1.349235492625367350e+00,1.555510802103763135e+00,3.095126933546862524e+00,-9.065356364901455688e-01,-1.012737545981498233e+00,5.911311022168858065e-02,3.006998193637736017e-01
-2.515203651427121434e-01,9.747937913100875873e-01,7.700862629821835226e-01,-1.351468667524500011e+00,-8.932750904273635273e-01,1.195055121110359275e+00,-2.036479419782309286e+00,-7.898408522035830215e-01
-1.267013273267586282e+00,1.111429956820851439e+00,1.410824621414700220e+00,1.031252046438365877e+00,2.449765700250277067e+00,1.503324863266968681e+00,-1.633679465570908818e+00,2.510004153611118394e+00
-1.397254991646348365e+00,-5.259733000918206253e-02,7.474073103530301521e-02,-9.069791397593024440e-01,5.263003591280683846e-01,-1.015238726960748350e+00,3.392590562408799859e-01,8.943129208740077107e-01
4.245350878151795126e-01,2.604666576792062926e+00,2.560880887157658492e+00,-2.060809341447790821e+00,8.913940508652161698e-01,1.703600985591166850e-01,1.310910095842392042e+00,1.402582398045018885e-01
-3.956206562828855078e-01,1.356171636085816035e+00,2.260072080764896629e+00,2.675462634312030907e+00,-1.572076931513202158e+00,4.951816608307934575e-01,-2.220653891694776227e+00,-1.023855679458905099e+00
-4.032472844931160316e-01,1.491859081474527837e+00,1.515211160445019967e-01,-1.048358612321011130e+00,-9.769533792935979344e-01,2.733764759046302673e-01,-7.966087723795516329e-01,6.698158097125800348e-01
-3.772900128950525955e-01,-7.344145711049296921e-01,-3.224055293865896871e-02,4.501936292215804603e-01,-2.780442894221754613e-01,1.536479756828735166e+00,-1.425849384600636760e-01,-1.885840225300168538e-01
9.000655389820165775e-01,-2.297181766856833285e+00,-2.554483458598579393e+00,-3.882648910976867485e-01,-7.183442963599422360e-01,-5.763407310020356444e-01,-2.642656956924224865e+00,3.769816520256991321e+00
-1.244926989984735499e+00,-1.450511738022824959e+00,-1.272388595151725310e+00,-3.496314356943155843e+00,-3.905447775922404663e+00,3.447548644353869207e+00,1.342177174437966469e+00,3.530023754178844286e-01
-9.353401289147720288e-01,1.774244397027152642e+00,1.723995368590468535e+00,7.993489051308886317e-01,-9.092545800341218509e-01,4.860757421856021221e-01,7.923432634880842040e-02,-1.959030779429354663e+00
-1.113752901395611561e+00,-1.800717361994025323e+00,-2.204104207939918236e+00,2.127769681124553447e+00,-1.830894732037905148e-01,1.606455014388228797e+00,-1.645621347866919937e+00,3.483409362581532664e-01
4.944101672222002142e-01,1.073820307358356985e+00,1.415015830997732538e+00,1.595646807016218416e+00,2.988102370973426236e+00,1.469035161013607649e+00,2.383685480466792406e+00,-7.266589612175592405e-01
8.318860969861926469e-01,-9.656580717835592242e-01,-2.474769786580439668e+00,-2.830880281689397426e-01,-2.076570494667195899e-01,-1.164355612385596039e+00,4.024208302885065591e-01,-2.493647048639765718e+00
2.771736316880459294e-01,2.535866410378157521e-01,-7.998219418677067483e-02,-5.550770471174502063e-01,-1.066932796421402561e-02,-1.025276242742314103e+00,-7.495844592351929014e-01,4.199274857094469765e-02
-1.341699745332969984e+00,1.366244409773731405e+00,1.358720388780024768e+00,5.383296351478669001e-02,1.139628575920419884e+00,-4.388592069676516272e-01,1.041000530537635332e-01,-1.971019517020703216e+00
3.619969406905195197e-01,-1.237255716220464041e+00,-8.452039732394630578e-01,2.124601956803988223e+00,-2.627306158521021118e+00,2.397528468852237749e-01,-7.959991121733975827e-01,4.289785780640972268e-01
-1.331736528383756779e+00,-1.824667502180390144e-01,-2.530959181216203557e-01,-6.837212814956202811e-01,-9.855992057345936974e-01,5.702697057843062467e-01,1.061025511289325762e-01,1.239661447513100145e-01
4.304226008207487353e-01,-4.101939361349782875e-01,-2.999108464531182183e-01,1.949748533679988460e+00,-2.029869124349260368e+00,2.719552478185253142e-01,9.587831964918432925e-01,-1.172347468294810069e+00
4.113085261812328142e-01,-4.829876395597108019e-01,-6.553409088640100855e-01,-7.615592298120192893e-01,3.971741536243889037e-01,7.450139778057400797e-01,-3.355376074754916615e-01,-5.917428222720255704e-02
-3.193943543822283515e-01,-1.756323118260942895e-01,-5.877003838174289091e-02,1.693422263655736337e+00,7.203923426062845969e-01,1.208884621803062664e+00,-1.791359884488948451e+00,3.363495873590804042e+00
